"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7,2,10,0,94
"GM",0,0,0,0,1
"Tolerant",2,1,6,0,44
"Vulnerable",1,0,3,2,173
"Unclassified",74,3,111,164,10478
