"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,3,11
"GM",0,2,27,21
"Tolerant",0,5,101,90
"Vulnerable",0,14,1752,1377
"Unclassified",3,128,7231,31970
