"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",45048,333355,10221,6432
"Tolerant",321939,183139,55138,5663
"Vulnerable",22178,53358,197838,142926
"Unclassified",17349,17111,100048,621445
