"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",51355,307848,24492,53271
"Tolerant",283085,185221,58853,26243
"Vulnerable",6792,42468,63549,16058
"Unclassified",12380,45882,328039,627652
