"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",51774,301557,8040,92323
"Tolerant",289006,181190,55552,140881
"Vulnerable",15853,66134,73395,274408
"Unclassified",20632,56708,24878,480857
