"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2786,1080,188,1181
"GM",49418,97607,1386,9892
"Tolerant",84231,19039,1067,7098
"Vulnerable",3634,2440,20113,48112
"Unclassified",13898,11652,37914,159042
