"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,11,28,4,56
"GM",33,45232,485259,14014,4880
"Tolerant",165,468585,221924,21017,6976
"Vulnerable",2,1143,18784,6742,1432
"Unclassified",80,23064,40817,33065,36915
