"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9,5,1,170,1622
"GM",15,74,0,5,564
"Tolerant",0,2,2,2,147
"Vulnerable",10,17,3,478,1102
"Unclassified",123,209,29,1674,17344
