"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",232,4,1776,180,1941
"GM",9,1,1038,25,173
"Tolerant",417,127,13996,579,4656
"Vulnerable",1,0,9,9,163
"Unclassified",581,29,4467,9210,49863
