"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,0,4,9,156
"GM",0,0,6,3,26
"Tolerant",1,0,255,90,1332
"Vulnerable",1,1,150,823,6183
"Unclassified",9,7,660,2810,39546
