"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,10,48,3,3
"GM",23,151734,452775,5393,4392
"Tolerant",17,402907,202869,7905,4285
"Vulnerable",1,1839,4758,36630,2231
"Unclassified",89,7169,6181,14303,184140
