"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",23,152,218,0,368
"GM",261,23840,14318,8,7443
"Tolerant",67,17474,5422,3,4302
"Vulnerable",3,184,51,0,1632
"Unclassified",601,10965,3178,109,29095
