"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3979,229,2564,7939,17057
"GM",126,115,2653,311,522
"Tolerant",1603,1576,20563,4937,9606
"Vulnerable",4790,402,4211,57473,29173
"Unclassified",5660,428,4694,22910,50776
