"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",20067,1,714526,10134,18038
"Tolerant",730867,7,407832,74106,27485
"Vulnerable",21310,0,92217,266819,265392
"Unclassified",19178,0,21627,58985,222840
