"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",23241,641955,9243,68552
"Tolerant",687579,402565,51156,103686
"Vulnerable",7134,38365,116812,156821
"Unclassified",14517,57696,43459,548650
