"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",14071,690457,14789,2142
"Tolerant",690519,384995,82314,5769
"Vulnerable",7675,70515,173907,3568
"Unclassified",50501,94330,374728,311151
