"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,0,1,98
"GM",0,0,0,1
"Tolerant",46,3,152,296
"Vulnerable",12,50,7484,27098
"Unclassified",83,495,18188,86503
