"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9,0,55,146
"GM",12,0,32,38
"Tolerant",12,12,51,288
"Vulnerable",274,23,17103,8481
"Unclassified",302,240,14434,99000
