"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,21,54,27,333
"GM",51,3925,5819,494,1281
"Tolerant",52,6175,3189,500,2053
"Vulnerable",39,513,655,1645,5537
"Unclassified",109,1970,1746,5464,52196
