"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1472,684,8850,224,12183
"GM",905,87044,155479,1232,4865
"Tolerant",6707,137901,522792,4308,61314
"Vulnerable",97,105,2126,3010,7390
"Unclassified",9292,13138,110708,8803,365883
