"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",46715,138878,265,24477
"Tolerant",152096,29955,17,18434
"Vulnerable",367,381,48,3529
"Unclassified",7781,7371,325,64238
