"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,954,204,5,59
"GM",48,264102,208087,991,7478
"Tolerant",14,225753,23946,1170,2163
"Vulnerable",0,1674,2087,2744,578
"Unclassified",13,7205,2766,2415,195083
