"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",101,449,371,2,1629
"GM",2914,154531,44492,458,32664
"Tolerant",399,11578,12092,263,7175
"Vulnerable",20,66,95,574,2171
"Unclassified",1092,6715,6354,1367,112891
