"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7968,949,267295,1186,6007
"GM",7384,6869,87437,565,5062
"Tolerant",283315,76911,623541,10981,74342
"Vulnerable",7095,2804,24051,50539,17472
"Unclassified",19471,4783,46526,3413,61554
