"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",49630,93,825508,1263,6182
"GM",173,224,10021,9,0
"Tolerant",900293,20816,1519275,36230,21767
"Vulnerable",2174,60,24882,17631,2268
"Unclassified",25024,2,83243,681,407858
