"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,3
"GM",24560,39021,18,9430
"Tolerant",33187,2884,20,8324
"Vulnerable",0,0,0,4
"Unclassified",14568,8830,1435,220246
