"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",590,6436,1285,6300
"Tolerant",8203,246734,127075,36932
"Vulnerable",2078,211675,117288,36993
"Unclassified",10269,64794,46097,118409
