"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1045,6192,1158,8316
"Tolerant",4430,217204,175308,41284
"Vulnerable",980,157851,153593,40080
"Unclassified",8156,37697,37975,149889
