"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,1
"GM",8306,241853,1650,13463
"Tolerant",245977,419897,6026,50128
"Vulnerable",1166,4757,30153,31272
"Unclassified",7487,16392,10432,88252
