"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,466,1862,195,195
"GM",40,166956,357304,1976,3045
"Tolerant",22,350890,34236,2058,941
"Vulnerable",17,1521,784,5267,4024
"Unclassified",839,6706,4170,3109,51687
