"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",56,131,115,224,1050
"GM",694,6069,2121,1967,5146
"Tolerant",556,1642,2559,1490,3327
"Vulnerable",904,3667,2081,35028,73101
"Unclassified",3882,8325,5887,59719,291705
