"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3194,851,3150,16442
"GM",0,3,0,0
"Tolerant",1571,2923,3646,2177
"Vulnerable",9294,23371,45674,15728
"Unclassified",23914,5240,9860,148837
