"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",443,747,3150,18054
"GM",0,0,0,4
"Tolerant",2249,7571,6876,12142
"Vulnerable",2581,5430,23906,22175
"Unclassified",1820,4192,6494,198041
