"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1401,11984,7088,2755
"Tolerant",21412,294059,127090,20570
"Vulnerable",871,129455,45968,10126
"Unclassified",834,12355,23013,98532
