"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8908,718,5182,4798,1448
"GM",30822,15798,40022,2943,991
"Tolerant",71528,51367,102859,20109,4029
"Vulnerable",20503,3830,21195,157852,6261
"Unclassified",3011,710,1560,13536,233739
