"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5357,8437,3333,2005,1751
"GM",1054,32125,60389,2955,5437
"Tolerant",404,51519,5648,1841,2630
"Vulnerable",478,2984,1309,69444,38943
"Unclassified",314,5095,2506,29843,63900
