"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",20,13,7,11,286
"Tolerant",36,0,1,80,2
"Vulnerable",1082,0,25,17448,4224
"Unclassified",59,0,0,4213,16138
