"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,18,83,10,63
"GM",35,35176,368880,1861,5875
"Tolerant",109,385307,179888,2367,12001
"Vulnerable",85,1451,7529,19721,24413
"Unclassified",342,10150,20869,6878,61418
