"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",123,941,98,18,103
"GM",759,189733,25709,1480,5918
"Tolerant",110,25259,2787,102,1089
"Vulnerable",22,6017,391,23140,1972
"Unclassified",434,21930,1795,5329,239841
