"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2,47,33,480
"GM",2,1511,3015,7,734
"Tolerant",1,2523,1044,37,830
"Vulnerable",1,3,20,119,426
"Unclassified",310,989,1785,12986,60062
