"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",32,87,267,515,246
"GM",435,12104,49342,8058,2362
"Tolerant",923,45958,118596,17967,7957
"Vulnerable",855,7056,31267,245377,32608
"Unclassified",2027,7244,34874,75048,252804
