"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",112,44,59,62,107
"GM",20,1,95,32,26
"Tolerant",27,7,70,51,22
"Vulnerable",95,16,43,3587,354
"Unclassified",86,81,60,502,39973
