"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",44440,4360,14201,33416,22175
"GM",6223,21933,59055,7787,4589
"Tolerant",21737,64956,109434,30358,17692
"Vulnerable",46546,10222,52542,255224,27603
"Unclassified",25810,7170,20197,22172,91658
