"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1642,258,774,6773
"Tolerant",482,7639,22711,10601
"Vulnerable",1097,14908,379489,87358
"Unclassified",9113,19007,204631,225761
