"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",336,6775,1217,7801
"Tolerant",615,10636,9908,6871
"Vulnerable",4045,17206,383426,203926
"Unclassified",7659,7488,27121,297214
