"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,3,2,0,0
"GM",0,17,2,6,7
"Tolerant",1,16,14,6,11
"Vulnerable",1,5,13,234,14
"Unclassified",18,24,250,22,8004
