"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",85,107,51,174,574
"GM",71,78326,12831,6468,11783
"Tolerant",26,7231,674,2106,3099
"Vulnerable",388,13878,1280,82369,114567
"Unclassified",636,11271,2128,35847,126010
