"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",52,164,1284,2656,778
"GM",50,1576,2284,447,44
"Tolerant",290,4588,11020,7492,791
"Vulnerable",740,2279,9614,96388,5869
"Unclassified",46,384,1404,7777,141508
