"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,2,8,160
"GM",1,29,5,492,940
"Tolerant",1,6,0,5,196
"Vulnerable",2,50,3,731,2904
"Unclassified",529,1640,540,3937,28629
