"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,7
"GM",1,5,1,0,42
"Tolerant",0,4,5,0,20
"Vulnerable",0,13,7,3785,970
"Unclassified",34,101,138,7417,17609
