"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",115,439,192,29,150
"GM",1429,29956,16459,416,1420
"Tolerant",2161,29607,18675,722,1445
"Vulnerable",20,462,501,565,462
"Unclassified",1433,15680,15548,32592,156272
