"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",38,2,60,72,31
"GM",101,4502,17099,1019,116
"Tolerant",257,16073,91706,9361,1922
"Vulnerable",136,919,14879,153010,2098
"Unclassified",247,808,3883,5471,111534
