"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,113
"GM",0,0,0,7
"Tolerant",0,0,4,101
"Vulnerable",0,0,0,100
"Unclassified",53,8,289,8810
