"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,7
"GM",0,0,0,22
"Tolerant",0,0,0,170
"Vulnerable",0,2,11,110
"Unclassified",11,31,248,8874
