"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",11,0,57,287
"GM",0,0,1,10
"Tolerant",0,0,54,147
"Vulnerable",95,2,110285,68047
"Unclassified",1481,195,124553,150905
