"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8008,92515,6984,48454
"Tolerant",88897,36071,17024,73469
"Vulnerable",6778,12122,111201,259214
"Unclassified",15721,18501,80186,565986
