"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,4,0,0,1
"GM",4,27130,385447,3338,9075
"Tolerant",2,382490,103211,2772,4857
"Vulnerable",4,3277,5693,12132,286
"Unclassified",0,10318,6483,3449,177295
