"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",25,43,55,43
"GM",0,0,1,0
"Tolerant",42,206,46,53
"Vulnerable",65,74,2886,680
"Unclassified",148,47,625,3878
