"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",20,0,5,19,14
"Tolerant",22,0,121,52,47
"Vulnerable",31,1,46,1967,601
"Unclassified",93,0,175,1667,4036
