"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",120,209,4091,1657,984
"GM",45,2713,5015,82,11
"Tolerant",191,5204,36034,1122,848
"Vulnerable",40,71,1338,8631,2043
"Unclassified",114,358,2258,5732,84230
