"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4521,475,10601,188,12455
"GM",4553,9577,12181,254,1367
"Tolerant",29052,34659,1146891,15624,120151
"Vulnerable",402,2351,7422,13970,5081
"Unclassified",19572,4647,80764,5651,255069
