"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",18179,61155,992,9196
"Tolerant",204279,1650379,3663,37401
"Vulnerable",4731,12364,25207,27427
"Unclassified",32140,60200,13337,173513
