"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",76993,180037,3329,18985
"Tolerant",159470,1574354,3596,8807
"Vulnerable",6163,3093,8304,2982
"Unclassified",11845,49065,11612,215528
