"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",94886,57564,3159,161
"Tolerant",93875,68488,13050,3798
"Vulnerable",5364,14169,208588,3355
"Unclassified",4546,3141,11061,414222
